test 	Be-10_(qtz) 	0.00797 	60.1 	7.96 	9.29 	0.00863 	65.1 	8.61 	9.92 	0.0076 	57.3 	7.59 	8.33
test 	Be-10_(qtz) 	0.00908 	68.5 	12 	13.2 	0.00974 	73.5 	12.9 	14 	0.00863 	65.1 	11.4 	12.1
test 	Be-10_(qtz) 	0.00947 	71.4 	11 	12.4 	0.0101 	76.6 	11.8 	13.1 	0.00898 	67.8 	10.4 	11.2
test 	Be-10_(qtz) 	0.00813 	61.4 	9.35 	10.6 	0.00879 	66.3 	10.1 	11.3 	0.00775 	58.5 	8.91 	9.57
test 	Be-10_(qtz) 	0.00808 	61 	9.63 	10.8 	0.00874 	66 	10.4 	11.5 	0.0077 	58.1 	9.19 	9.82
test 	Be-10_(qtz) 	0.00802 	60.5 	10.1 	11.2 	0.00868 	65.5 	10.9 	12 	0.00765 	57.7 	9.6 	10.2
test 	Be-10_(qtz) 	0.00817 	61.7 	9.51 	10.7 	0.00883 	66.7 	10.3 	11.4 	0.00779 	58.8 	9.06 	9.72
test 	Be-10_(qtz) 	0.00817 	61.7 	8.92 	10.2 	0.00883 	66.7 	9.63 	10.9 	0.00779 	58.8 	8.5 	9.19
test 	Be-10_(qtz) 	0.00822 	62 	8.47 	9.81 	0.00888 	67 	9.15 	10.5 	0.00783 	59.1 	8.08 	8.81
test 	Be-10_(qtz) 	0.0082 	61.9 	8.99 	10.3 	0.00886 	66.8 	9.7 	10.9 	0.00781 	58.9 	8.57 	9.26
test 	Be-10_(qtz) 	0.00823 	62.1 	9.98 	11.1 	0.00889 	67.1 	10.8 	11.9 	0.00784 	59.2 	9.51 	10.1
test 	Be-10_(qtz) 	0.00809 	61.1 	9.78 	10.9 	0.00875 	66 	10.6 	11.7 	0.00771 	58.2 	9.33 	9.95
test 	Be-10_(qtz) 	0.00822 	62 	9.04 	10.3 	0.00888 	67 	9.75 	11 	0.00783 	59.1 	8.61 	9.3
test 	Be-10_(qtz) 	0.00831 	62.7 	8.97 	10.3 	0.00897 	67.7 	9.67 	10.9 	0.00792 	59.8 	8.54 	9.26
test 	Be-10_(qtz) 	0.00825 	62.3 	8.84 	10.1 	0.00891 	67.3 	9.54 	10.8 	0.00786 	59.3 	8.43 	9.14
test 	Be-10_(qtz) 	0.00828 	62.5 	9.5 	10.7 	0.00894 	67.5 	10.3 	11.5 	0.00789 	59.6 	9.06 	9.73
test 	Be-10_(qtz) 	0.00842 	63.5 	8.96 	10.3 	0.00908 	68.5 	9.65 	11 	0.00801 	60.5 	8.53 	9.26
test 	Be-10_(qtz) 	0.00841 	63.5 	10.1 	11.3 	0.00907 	68.4 	10.8 	12 	0.00801 	60.4 	9.57 	10.2
test 	Be-10_(qtz) 	0.00833 	62.9 	9.79 	11 	0.00899 	67.9 	10.6 	11.7 	0.00793 	59.9 	9.32 	9.98
test 	Be-10_(qtz) 	0.00845 	63.8 	10.6 	11.8 	0.00911 	68.8 	11.4 	12.6 	0.00804 	60.7 	10.1 	10.7
test 	Be-10_(qtz) 	0.00865 	65.3 	10.2 	11.5 	0.00931 	70.3 	11 	12.2 	0.00823 	62.1 	9.72 	10.4
test 	Be-10_(qtz) 	0.00838 	63.2 	12.3 	13.3 	0.00904 	68.2 	13.3 	14.3 	0.00798 	60.2 	11.8 	12.3
test 	Be-10_(qtz) 	0.00871 	65.7 	10.2 	11.5 	0.00936 	70.7 	11 	12.2 	0.00828 	62.5 	9.71 	10.4
test 	Be-10_(qtz) 	0.00868 	65.5 	11.4 	12.5 	0.00934 	70.5 	12.2 	13.4 	0.00826 	62.3 	10.8 	11.5
test 	Be-10_(qtz) 	0.00872 	65.8 	11.4 	12.6 	0.00938 	70.8 	12.3 	13.4 	0.00829 	62.6 	10.8 	11.5
test 	Be-10_(qtz) 	0.00898 	67.8 	10.8 	12.1 	0.00964 	72.7 	11.6 	12.9 	0.00854 	64.4 	10.3 	11
test 	Be-10_(qtz) 	0.00908 	68.5 	9.83 	11.2 	0.00973 	73.5 	10.5 	11.9 	0.00862 	65.1 	9.34 	10.1
test 	Be-10_(qtz) 	0.00904 	68.2 	12.8 	13.9 	0.00969 	73.2 	13.7 	14.8 	0.00859 	64.8 	12.1 	12.7
test 	Be-10_(qtz) 	0.00938 	70.8 	10.9 	12.3 	0.0101 	75.9 	11.7 	13 	0.0089 	67.2 	10.4 	11.1
test 	Be-10_(qtz) 	0.00937 	70.7 	12.1 	13.3 	0.01 	75.8 	12.9 	14.1 	0.00889 	67.1 	11.5 	12.1
test 	Be-10_(qtz) 	0.0095 	71.7 	12.6 	13.9 	0.0102 	76.8 	13.5 	14.7 	0.00901 	68 	12 	12.7
test 	Be-10_(qtz) 	0.00945 	71.4 	13.1 	14.3 	0.0101 	76.5 	14 	15.2 	0.00897 	67.7 	12.4 	13.1
test 	Be-10_(qtz) 	0.00946 	71.4 	12 	13.3 	0.0101 	76.5 	12.9 	14.1 	0.00897 	67.7 	11.4 	12.1
test 	Be-10_(qtz) 	0.00859 	64.9 	10.4 	11.7 	0.00925 	69.8 	11.2 	12.4 	0.00818 	61.7 	9.94 	10.6
test 	Be-10_(qtz) 	0.00865 	65.3 	9.16 	10.5 	0.00931 	70.3 	9.85 	11.2 	0.00823 	62.1 	8.72 	9.47
test 	Be-10_(qtz) 	0.00856 	64.6 	9.9 	11.2 	0.00922 	69.6 	10.7 	11.9 	0.00815 	61.5 	9.43 	10.1
test 	Be-10_(qtz) 	0.00863 	65.1 	10.6 	11.8 	0.00929 	70.1 	11.4 	12.5 	0.00821 	61.9 	10.1 	10.7
test 	Be-10_(qtz) 	0.00872 	65.8 	8.46 	9.95 	0.00938 	70.8 	9.09 	10.5 	0.0083 	62.6 	8.05 	8.87
test 	Be-10_(qtz) 	0.0087 	65.6 	9.27 	10.6 	0.00935 	70.6 	9.97 	11.3 	0.00827 	62.4 	8.82 	9.57
test 	Be-10_(qtz) 	0.00869 	65.6 	10.1 	11.4 	0.00935 	70.6 	10.9 	12.1 	0.00827 	62.4 	9.62 	10.3
test 	Be-10_(qtz) 	0.00869 	65.6 	10.3 	11.6 	0.00935 	70.6 	11.1 	12.3 	0.00827 	62.4 	9.83 	10.5
test 	Be-10_(qtz) 	0.00881 	66.5 	10.2 	11.5 	0.00946 	71.4 	11 	12.2 	0.00837 	63.2 	9.72 	10.4
test 	Be-10_(qtz) 	0.00869 	65.6 	9.37 	10.7 	0.00935 	70.6 	10.1 	11.4 	0.00827 	62.4 	8.91 	9.66
test 	Be-10_(qtz) 	0.00894 	67.5 	8.8 	10.3 	0.00959 	72.4 	9.43 	10.9 	0.00849 	64.1 	8.36 	9.19
test 	Be-10_(qtz) 	0.00882 	66.5 	10.6 	11.8 	0.00947 	71.5 	11.4 	12.6 	0.00838 	63.3 	10.1 	10.8
test 	Be-10_(qtz) 	0.00887 	67 	9.06 	10.5 	0.00953 	71.9 	9.73 	11.1 	0.00843 	63.6 	8.62 	9.41
test 	Be-10_(qtz) 	0.00891 	67.3 	11.6 	12.8 	0.00957 	72.2 	12.5 	13.6 	0.00847 	63.9 	11 	11.7
test 	Be-10_(qtz) 	0.00883 	66.6 	12.9 	13.9 	0.00949 	71.6 	13.8 	14.8 	0.00839 	63.4 	12.2 	12.8
test 	Be-10_(qtz) 	0.00909 	68.6 	11 	12.3 	0.00975 	73.6 	11.7 	13 	0.00864 	65.2 	10.4 	11.1
test 	Be-10_(qtz) 	0.00897 	67.7 	11.8 	12.9 	0.00962 	72.6 	12.6 	13.8 	0.00852 	64.3 	11.2 	11.8
test 	Be-10_(qtz) 	0.00908 	68.5 	12.2 	13.4 	0.00973 	73.5 	13.1 	14.2 	0.00862 	65.1 	11.6 	12.2
test 	Be-10_(qtz) 	0.00954 	72 	9.47 	11.1 	0.0102 	77.1 	10.1 	11.7 	0.00904 	68.3 	8.99 	9.86
test 	Be-10_(qtz) 	0.00929 	70.1 	11.4 	12.7 	0.00996 	75.2 	12.2 	13.5 	0.00882 	66.6 	10.8 	11.5
test 	Be-10_(qtz) 	0.00937 	70.7 	12.5 	13.7 	0.01 	75.8 	13.3 	14.5 	0.00889 	67.1 	11.8 	12.5
test 	Be-10_(qtz) 	0.00957 	72.2 	11.1 	12.5 	0.0103 	77.4 	11.9 	13.3 	0.00907 	68.5 	10.6 	11.3
test 	Be-10_(qtz) 	0.00957 	72.2 	11.5 	12.9 	0.0103 	77.4 	12.4 	13.7 	0.00907 	68.5 	11 	11.7
test 	Be-10_(qtz) 	0.00955 	72.1 	13.5 	14.7 	0.0102 	77.3 	14.5 	15.6 	0.00906 	68.4 	12.8 	13.4
test 	Be-10_(qtz) 	0.00982 	74.1 	11.8 	13.2 	0.0105 	79.4 	12.6 	13.9 	0.0093 	70.2 	11.1 	11.9
test 	Be-10_(qtz) 	0.00977 	73.8 	12.9 	14.2 	0.0105 	79 	13.8 	15 	0.00926 	69.9 	12.2 	12.9
test 	Be-10_(qtz) 	0.00986 	74.4 	14.3 	15.5 	0.0106 	79.6 	15.3 	16.5 	0.00933 	70.4 	13.6 	14.2
test 	Be-10_(qtz) 	0.0102 	76.6 	12.5 	14 	0.0108 	81.8 	13.4 	14.7 	0.00958 	72.3 	11.8 	12.6
test 	Be-10_(qtz) 	0.0104 	78.1 	12.4 	13.9 	0.011 	83.3 	13.3 	14.7 	0.00975 	73.6 	11.7 	12.5
test 	Be-10_(qtz) 	0.0103 	78.1 	13.5 	14.9 	0.011 	83.2 	14.4 	15.7 	0.00974 	73.5 	12.7 	13.5
test 	Be-10_(qtz) 	0.00931 	70.3 	10.6 	12 	0.00998 	75.3 	11.4 	12.7 	0.00884 	66.7 	10.1 	10.8
test 	Be-10_(qtz) 	0.00947 	71.5 	10.2 	11.7 	0.0102 	76.6 	11 	12.4 	0.00898 	67.8 	9.72 	10.5
test 	Be-10_(qtz) 	0.00926 	69.9 	10.6 	12 	0.00992 	74.9 	11.4 	12.7 	0.00879 	66.3 	10.1 	10.8
test 	Be-10_(qtz) 	0.00939 	70.9 	10.3 	11.8 	0.0101 	76 	11.1 	12.5 	0.00891 	67.2 	9.79 	10.6
test 	Be-10_(qtz) 	0.00933 	70.4 	11.4 	12.7 	0.01 	75.5 	12.2 	13.5 	0.00886 	66.8 	10.8 	11.5
test 	Be-10_(qtz) 	0.00938 	70.8 	10.8 	12.2 	0.0101 	75.9 	11.6 	12.9 	0.00891 	67.2 	10.2 	11
test 	Be-10_(qtz) 	0.00944 	71.2 	10.6 	12 	0.0101 	76.4 	11.4 	12.8 	0.00896 	67.6 	10.1 	10.9
test 	Be-10_(qtz) 	0.00956 	72.2 	9.34 	11 	0.0102 	77.4 	10 	11.6 	0.00907 	68.4 	8.86 	9.75
test 	Be-10_(qtz) 	0.00947 	71.5 	10.6 	12 	0.0102 	76.6 	11.3 	12.7 	0.00899 	67.8 	10 	10.8
test 	Be-10_(qtz) 	0.0095 	71.7 	10.5 	11.9 	0.0102 	76.8 	11.2 	12.6 	0.00901 	68 	9.95 	10.7
test 	Be-10_(qtz) 	0.00961 	72.5 	11.7 	13 	0.0103 	77.8 	12.5 	13.8 	0.00911 	68.8 	11.1 	11.8
test 	Be-10_(qtz) 	0.00957 	72.2 	12.4 	13.7 	0.0103 	77.4 	13.3 	14.6 	0.00907 	68.5 	11.8 	12.5
test 	Be-10_(qtz) 	0.00965 	72.9 	10.6 	12.1 	0.0103 	78.1 	11.4 	12.8 	0.00915 	69.1 	10.1 	10.9
test 	Be-10_(qtz) 	0.00956 	72.1 	12.3 	13.6 	0.0102 	77.3 	13.2 	14.5 	0.00907 	68.4 	11.7 	12.4
test 	Be-10_(qtz) 	0.00964 	72.7 	13 	14.2 	0.0103 	78 	13.9 	15.1 	0.00914 	69 	12.3 	13
test 	Be-10_(qtz) 	0.00993 	74.9 	10.1 	11.7 	0.0106 	80.2 	10.8 	12.4 	0.00939 	70.9 	9.57 	10.5
test 	Be-10_(qtz) 	0.01 	75.7 	11.1 	12.6 	0.0107 	80.9 	11.9 	13.3 	0.00948 	71.5 	10.5 	11.3
test 	Be-10_(qtz) 	0.00982 	74.1 	11.9 	13.3 	0.0105 	79.4 	12.8 	14.1 	0.0093 	70.2 	11.3 	12.1
test 	Be-10_(qtz) 	0.00988 	74.6 	14.9 	16.1 	0.0106 	79.8 	16 	17.1 	0.00935 	70.5 	14.1 	14.8
test 	Be-10_(qtz) 	0.0101 	76.2 	12.2 	13.6 	0.0108 	81.4 	13 	14.4 	0.00953 	71.9 	11.5 	12.3
test 	Be-10_(qtz) 	0.0101 	76.4 	14.3 	15.5 	0.0108 	81.6 	15.2 	16.4 	0.00955 	72.1 	13.5 	14.1
test 	Be-10_(qtz) 	0.0104 	78.5 	11.8 	13.4 	0.0111 	83.7 	12.6 	14.1 	0.00979 	73.9 	11.2 	12
test 	Be-10_(qtz) 	0.0104 	78.2 	11.3 	12.9 	0.011 	83.3 	12 	13.6 	0.00975 	73.6 	10.6 	11.5
test 	Be-10_(qtz) 	0.0105 	79.2 	13.4 	14.8 	0.0112 	84.4 	14.2 	15.6 	0.00988 	74.6 	12.6 	13.3
test 	Be-10_(qtz) 	0.0103 	78 	15.1 	16.3 	0.011 	83.2 	16.1 	17.3 	0.00973 	73.5 	14.2 	14.9
test 	Be-10_(qtz) 	0.0105 	79.4 	14 	15.4 	0.0112 	84.5 	14.9 	16.2 	0.0099 	74.7 	13.2 	13.9
test 	Be-10_(qtz) 	0.0107 	80.5 	14.4 	15.8 	0.0113 	85.6 	15.3 	16.7 	0.01 	75.7 	13.6 	14.3
test 	Be-10_(qtz) 	0.011 	83.2 	12.9 	14.5 	0.0117 	88.2 	13.6 	15.2 	0.0104 	78.1 	12.1 	12.9
test 	Be-10_(qtz) 	0.0108 	81.4 	15.4 	16.8 	0.0115 	86.5 	16.4 	17.7 	0.0101 	76.6 	14.5 	15.2
test 	Be-10_(qtz) 	0.011 	83.3 	13.7 	15.2 	0.0117 	88.3 	14.5 	16 	0.0104 	78.3 	12.9 	13.7
test 	Be-10_(qtz) 	0.0101 	76 	11.6 	13 	0.0108 	81.2 	12.3 	13.8 	0.00951 	71.8 	10.9 	11.7
test 	Be-10_(qtz) 	0.01 	75.8 	13.2 	14.5 	0.0107 	81 	14.1 	15.4 	0.00949 	71.6 	12.5 	13.2
test 	Be-10_(qtz) 	0.0101 	76.5 	11.9 	13.4 	0.0108 	81.7 	12.7 	14.1 	0.00957 	72.2 	11.2 	12
test 	Be-10_(qtz) 	0.0101 	76.3 	11.3 	12.8 	0.0108 	81.5 	12.1 	13.5 	0.00954 	72 	10.7 	11.5
test 	Be-10_(qtz) 	0.0103 	77.8 	10.4 	12.1 	0.011 	82.9 	11.1 	12.7 	0.0097 	73.2 	9.78 	10.7
test 	Be-10_(qtz) 	0.0103 	77.5 	11.1 	12.7 	0.011 	82.6 	11.9 	13.4 	0.00967 	73 	10.5 	11.4
test 	Be-10_(qtz) 	0.0102 	77.2 	11.4 	13 	0.0109 	82.4 	12.2 	13.7 	0.00964 	72.8 	10.8 	11.6
test 	Be-10_(qtz) 	0.0102 	76.9 	11 	12.6 	0.0109 	82.1 	11.8 	13.3 	0.00961 	72.5 	10.4 	11.3
test 	Be-10_(qtz) 	0.0102 	77.1 	11.3 	12.9 	0.0109 	82.3 	12 	13.6 	0.00963 	72.7 	10.7 	11.5
test 	Be-10_(qtz) 	0.0104 	78.5 	11.1 	12.8 	0.0111 	83.7 	11.9 	13.4 	0.00979 	73.9 	10.5 	11.4
test 	Be-10_(qtz) 	0.0105 	79.3 	11.5 	13.2 	0.0112 	84.4 	12.3 	13.8 	0.00989 	74.6 	10.9 	11.7
test 	Be-10_(qtz) 	0.0105 	79 	10.9 	12.6 	0.0112 	84.2 	11.6 	13.2 	0.00985 	74.4 	10.2 	11.2
test 	Be-10_(qtz) 	0.0105 	79.1 	12.1 	13.7 	0.0112 	84.2 	12.9 	14.4 	0.00986 	74.4 	11.4 	12.2
test 	Be-10_(qtz) 	0.0105 	79.2 	11.7 	13.3 	0.0112 	84.4 	12.5 	14 	0.00988 	74.6 	11 	11.9
test 	Be-10_(qtz) 	0.0106 	79.9 	11.8 	13.4 	0.0113 	85 	12.6 	14.1 	0.00996 	75.1 	11.1 	12
test 	Be-10_(qtz) 	0.0108 	81.7 	12.8 	14.4 	0.0115 	86.7 	13.6 	15.1 	0.0102 	76.8 	12.1 	12.9
test 	Be-10_(qtz) 	0.0109 	82 	12.5 	14.1 	0.0115 	87 	13.3 	14.8 	0.0102 	77 	11.8 	12.6
test 	Be-10_(qtz) 	0.0107 	80.8 	12.7 	14.2 	0.0114 	85.9 	13.5 	15 	0.0101 	76 	12 	12.8
test 	Be-10_(qtz) 	0.0109 	82.4 	11.6 	13.3 	0.0116 	87.5 	12.3 	14 	0.0103 	77.5 	10.9 	11.8
test 	Be-10_(qtz) 	0.0108 	81.5 	12.2 	13.8 	0.0115 	86.6 	12.9 	14.5 	0.0102 	76.6 	11.5 	12.3
test 	Be-10_(qtz) 	0.0109 	82.5 	13.4 	14.9 	0.0116 	87.6 	14.2 	15.7 	0.0103 	77.5 	12.6 	13.4
test 	Be-10_(qtz) 	0.011 	82.7 	13.6 	15.1 	0.0116 	87.8 	14.4 	15.8 	0.0103 	77.7 	12.8 	13.6
test 	Be-10_(qtz) 	0.0111 	83.7 	14.1 	15.6 	0.0118 	88.8 	14.9 	16.4 	0.0104 	78.7 	13.2 	14
test 	Be-10_(qtz) 	0.0113 	85.1 	13.3 	14.9 	0.0119 	90.1 	14.1 	15.7 	0.0106 	79.9 	12.5 	13.4
test 	Be-10_(qtz) 	0.0113 	85.2 	14.3 	15.8 	0.0119 	90.2 	15.1 	16.6 	0.0106 	80 	13.4 	14.3
test 	Be-10_(qtz) 	0.0113 	85.4 	15.2 	16.7 	0.012 	90.4 	16.1 	17.5 	0.0106 	80.2 	14.3 	15.1
test 	Be-10_(qtz) 	0.0115 	87 	12.3 	14.1 	0.0122 	91.9 	13 	14.8 	0.0108 	81.6 	11.6 	12.5
test 	Be-10_(qtz) 	0.0117 	88.2 	15.4 	16.9 	0.0123 	93 	16.2 	17.7 	0.011 	82.6 	14.4 	15.2
test 	Be-10_(qtz) 	0.0117 	88.6 	12.5 	14.3 	0.0124 	93.4 	13.2 	14.9 	0.011 	83 	11.7 	12.7
test 	Be-10_(qtz) 	0.0118 	89.2 	15.4 	17 	0.0125 	94 	16.3 	17.7 	0.0111 	83.6 	14.5 	15.3
test 	Be-10_(qtz) 	0.0108 	81.5 	13.7 	15.2 	0.0115 	86.6 	14.6 	16 	0.0102 	76.6 	12.9 	13.7
test 	Be-10_(qtz) 	0.0109 	82.2 	11.4 	13.1 	0.0116 	87.2 	12.1 	13.8 	0.0102 	77.2 	10.7 	11.6
test 	Be-10_(qtz) 	0.0111 	83.8 	11.5 	13.3 	0.0118 	88.8 	12.2 	13.9 	0.0104 	78.7 	10.8 	11.8
test 	Be-10_(qtz) 	0.011 	82.8 	11.7 	13.4 	0.0116 	87.8 	12.4 	14.1 	0.0103 	77.8 	11 	11.9
test 	Be-10_(qtz) 	0.0109 	82.5 	13.3 	14.8 	0.0116 	87.5 	14.1 	15.6 	0.0103 	77.5 	12.5 	13.3
test 	Be-10_(qtz) 	0.0109 	82.5 	13.3 	14.8 	0.0116 	87.5 	14.1 	15.5 	0.0103 	77.5 	12.5 	13.3
test 	Be-10_(qtz) 	0.011 	82.9 	12.3 	14 	0.0117 	87.9 	13.1 	14.7 	0.0103 	77.9 	11.6 	12.5
test 	Be-10_(qtz) 	0.0109 	82.2 	12.1 	13.7 	0.0116 	87.2 	12.8 	14.4 	0.0102 	77.2 	11.3 	12.2
test 	Be-10_(qtz) 	0.011 	82.9 	12.4 	14.1 	0.0116 	87.9 	13.2 	14.8 	0.0103 	77.8 	11.7 	12.6
test 	Be-10_(qtz) 	0.0112 	84.2 	13 	14.6 	0.0118 	89.2 	13.8 	15.3 	0.0105 	79 	12.2 	13.1
test 	Be-10_(qtz) 	0.0111 	84 	12.3 	14 	0.0118 	89 	13 	14.6 	0.0105 	78.9 	11.5 	12.4
test 	Be-10_(qtz) 	0.0112 	84.6 	12.7 	14.4 	0.0119 	89.6 	13.4 	15 	0.0105 	79.4 	11.9 	12.8
test 	Be-10_(qtz) 	0.0111 	84 	13.4 	15 	0.0118 	89 	14.2 	15.7 	0.0105 	78.9 	12.6 	13.5
test 	Be-10_(qtz) 	0.0113 	85 	13.3 	14.9 	0.0119 	90 	14.1 	15.6 	0.0106 	79.8 	12.5 	13.4
test 	Be-10_(qtz) 	0.0113 	85.5 	13.1 	14.7 	0.012 	90.5 	13.8 	15.4 	0.0106 	80.3 	12.3 	13.2
test 	Be-10_(qtz) 	0.0114 	85.7 	13.4 	15 	0.012 	90.7 	14.2 	15.7 	0.0107 	80.5 	12.6 	13.5
test 	Be-10_(qtz) 	0.0114 	86.2 	12.6 	14.3 	0.0121 	91.2 	13.3 	15 	0.0107 	80.9 	11.8 	12.8
test 	Be-10_(qtz) 	0.0115 	87 	12.4 	14.2 	0.0122 	91.9 	13.1 	14.8 	0.0108 	81.6 	11.7 	12.6
test 	Be-10_(qtz) 	0.0116 	87.9 	14.3 	16 	0.0123 	92.7 	15.1 	16.7 	0.0109 	82.4 	13.5 	14.3
test 	Be-10_(qtz) 	0.0114 	86.2 	16 	17.4 	0.0121 	91.1 	16.9 	18.3 	0.0107 	80.9 	15 	15.8
test 	Be-10_(qtz) 	0.0116 	87.2 	15.6 	17.1 	0.0122 	92.1 	16.5 	17.9 	0.0108 	81.8 	14.7 	15.5
test 	Be-10_(qtz) 	0.0118 	89 	13.3 	15.1 	0.0124 	93.8 	14 	15.7 	0.011 	83.4 	12.5 	13.4
test 	Be-10_(qtz) 	0.0118 	89.2 	14.7 	16.3 	0.0125 	94 	15.5 	17 	0.0111 	83.6 	13.8 	14.6
test 	Be-10_(qtz) 	0.0118 	88.9 	16 	17.5 	0.0124 	93.8 	16.9 	18.3 	0.011 	83.3 	15 	15.8
test 	Be-10_(qtz) 	0.0117 	88.4 	17.6 	18.9 	0.0124 	93.2 	18.6 	19.8 	0.011 	82.9 	16.5 	17.2
test 	Be-10_(qtz) 	0.012 	90.6 	15.4 	17 	0.0126 	95.4 	16.2 	17.7 	0.0112 	84.9 	14.4 	15.3
test 	Be-10_(qtz) 	0.0122 	92.2 	15.6 	17.3 	0.0128 	96.9 	16.4 	18 	0.0114 	86.3 	14.6 	15.5
test 	Be-10_(qtz) 	0.0125 	94 	15 	16.8 	0.0131 	98.6 	15.7 	17.4 	0.0116 	87.9 	14 	15
test 	Be-10_(qtz) 	0.0123 	92.9 	16.6 	18.2 	0.0129 	97.6 	17.4 	18.9 	0.0115 	86.9 	15.6 	16.4
test 	Be-10_(qtz) 	0.0125 	94 	15.8 	17.5 	0.0131 	98.7 	16.6 	18.2 	0.0117 	88 	14.8 	15.7
